alt_gr:0,alt_key:0,ampersand:0,comment:Copies the current word and pastes it to MsgBox % statement on a new line.,control_key:1,dollar_sign:0,firing_key:m,hot_key:^m,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:Ctrl+M,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Print("*** time ***" ) debugging statement on a new line.,control_key:0,dollar_sign:0,firing_key:p,hot_key:!+p,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Alt+Shift+P,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Copies the current word and pastes it to Print() statement on a new line.,control_key:1,dollar_sign:0,firing_key:p,hot_key:^!p,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:Ctrl+Alt+P,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Copies the current word and pastes it to Print("copyword: " . copyword) statement on a new line.,control_key:1,dollar_sign:0,firing_key:p,hot_key:^!+p,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+P,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:output_debug("*** time ***" ) debugging statement on a new line.,control_key:0,dollar_sign:0,firing_key:o,hot_key:!+o,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Alt+Shift+O,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Copies the current word and pastes it to OutputDebug statement on a new line.,control_key:1,dollar_sign:0,firing_key:o,hot_key:^!o,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:Ctrl+Alt+O,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Copies the current word and pastes it to OutputDebug, % "copyword: " . copyword statement on a new line.,control_key:1,dollar_sign:0,firing_key:o,hot_key:^!+o,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+O,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Save Session using current script as the session name.,control_key:1,dollar_sign:0,firing_key:n,hot_key:^!+n,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+N,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Remaps to do a regular backspace instead of inserting an ascii code BS.,control_key:0,dollar_sign:0,firing_key:BackSpace,hot_key:+BackSpace,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Shift+BACKSPACE,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Opens AutoHotkey Help file searching index for currently selected word,control_key:0,dollar_sign:0,firing_key:F1,hot_key:F1,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:F1,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Remaps keyboard so that typing in SEND commands is easier,control_key:0,dollar_sign:0,firing_key:F2,hot_key:F2,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:F2,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Creates a file with only alt+0 folded lines for the current file,control_key:0,dollar_sign:0,firing_key:F2,hot_key:!F2,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:Alt+F2,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Runs the current AHK Script being edited. It will save the filename before executing it.,control_key:0,dollar_sign:0,firing_key:F5,hot_key:F5,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:F5,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Toggle edit/find all in documents results window,control_key:0,dollar_sign:0,firing_key:F12,hot_key:F12,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:F12,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Debugging tool useful for blocking keyboard input and stopping console from closing,control_key:1,dollar_sign:0,firing_key:i,hot_key:^!+i,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+I,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Wrap percent signs %% around current word,control_key:1,dollar_sign:0,firing_key:5,hot_key:^!+5,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+5,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Wrap braces {} around current word,control_key:1,dollar_sign:0,firing_key:[,hot_key:^!+[,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+[,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Wrap double quotes "" around current word,control_key:1,dollar_sign:0,firing_key:',hot_key:^!+',key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Ctrl+Alt+Shift+',wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:1,comment:Select entire line including any leading whitespace,control_key:0,dollar_sign:0,firing_key:Insert,hot_key:Control & Insert,key3:,left_key:0,prefix_key:Control,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:Control & Insert,wildcard:0,win_key:0
alt_gr:0,alt_key:1,ampersand:0,comment:Add Watch to DBGp watches.,control_key:1,dollar_sign:0,firing_key:d,hot_key:^!d,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:0,tilde:0,translated:Ctrl+Alt+D,wildcard:0,win_key:0
alt_gr:0,alt_key:0,ampersand:0,comment:Recent files menu,control_key:1,dollar_sign:0,firing_key:r,hot_key:^+r,key3:,left_key:0,prefix_key:,right_key:0,scope:Notepad++ or SciTEWindow or Notepad,shift_key:1,tilde:0,translated:Ctrl+Shift+R,wildcard:0,win_key:0
